Project,Release,ClassName,NOM,FanOut,CyclomaticComplexity,LOCTouched,NFix,NAuth,LOCAdded,MaxLOCAdded,Churn,MaxChurn,NS,ND,ChangeSetSize,Age,NSmells,Bugginess
SYNCOPE,3,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,6,0,18,0,0,3,0,0,0,0,0,0,0,292,0,No
SYNCOPE,3,build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java,5,0,17,0,0,3,0,0,0,0,0,0,0,292,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/client/SyncopeConstants.java,0,0,0,0,0,4,0,0,0,0,0,0,0,438,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/client/search/MembershipCond.java,5,1,6,0,0,3,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/client/search/NodeCond.java,25,1,52,0,0,3,0,0,0,0,0,0,0,724,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/client/search/SyncopeUserCond.java,0,0,0,0,0,3,0,0,0,0,0,0,0,838,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/client/to/MembershipTO.java,8,0,8,2,0,4,1,1,0,0,3,14,30,877,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/client/to/UserTO.java,29,0,39,2,0,4,1,1,0,0,3,14,30,844,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/client/to/WorkflowFormTO.java,18,1,24,2,0,4,1,1,0,0,3,14,30,340,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/types/CipherAlgorithm.java,1,0,1,0,0,3,0,0,0,0,0,0,0,838,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/types/ConnConfPropSchema.java,15,1,17,0,0,4,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/types/ConnConfProperty.java,7,1,8,0,0,3,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/types/EntityViolationType.java,2,0,3,0,0,1,0,0,0,0,0,0,0,164,0,No
SYNCOPE,3,client/src/main/java/org/apache/syncope/types/SyncopeClientExceptionType.java,3,0,6,0,0,3,0,0,0,0,0,0,0,822,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java,1,1,8,0,0,3,0,0,0,0,0,0,0,701,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,6,2,11,0,0,3,0,0,0,0,0,0,0,597,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,1,7,3,0,0,3,0,0,0,0,0,0,0,507,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,7,0,12,0,0,3,0,0,0,0,0,0,0,437,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,8,2,28,0,0,1,0,0,0,0,0,0,0,219,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,2,6,7,4,0,4,2,2,0,0,1,2,25,437,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,2,3,2,0,0,3,0,0,0,0,0,0,0,507,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java,3,5,11,2,0,4,1,1,0,0,1,2,25,813,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java,10,5,18,0,0,3,0,0,0,0,0,0,0,786,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/Logout.java,0,2,0,0,0,4,0,0,0,0,0,0,0,836,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,2,5,2,2,0,4,1,1,0,0,1,2,25,786,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java,2,5,5,4,0,4,2,2,0,0,1,2,25,786,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java,3,5,11,0,0,3,0,0,0,0,0,0,0,507,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java,10,13,22,6,0,5,3,3,0,0,1,2,25,394,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java,7,10,11,0,0,4,0,0,0,0,0,0,0,232,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java,5,5,15,0,0,3,0,0,0,0,0,0,0,346,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/RoleAttributesPanel.java,1,5,1,2,0,4,1,1,0,0,1,2,25,323,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java,6,6,11,0,0,3,0,0,0,0,0,0,0,346,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java,2,5,2,6,0,4,1,1,-4,0,1,2,25,323,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/rest/AbstractBaseRestClient.java,0,0,0,0,0,4,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java,11,6,21,0,0,5,0,0,0,0,0,0,0,813,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java,0,0,0,0,0,3,0,0,0,0,0,0,0,838,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java,1,1,10,0,0,3,0,0,0,0,0,0,0,324,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java,1,0,1,0,0,3,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,5,0,16,0,0,4,0,0,0,0,0,0,0,786,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,5,0,5,2,0,4,1,1,0,0,3,14,30,786,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java,6,1,32,0,0,5,0,0,0,0,0,0,0,394,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java,19,0,35,0,0,3,0,0,0,0,0,0,0,394,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java,9,0,30,0,0,1,0,0,0,0,0,0,0,207,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java,4,4,5,0,0,3,0,0,0,0,0,0,0,323,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java,1,1,4,0,0,4,0,0,0,0,0,0,0,351,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,7,21,26,19,1,4,15,15,11,11,2,5,5,327,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,9,1,18,4,0,4,2,2,0,0,3,14,30,877,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java,9,1,9,0,0,3,0,0,0,0,0,0,0,834,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java,7,1,7,0,0,3,0,0,0,0,0,0,0,834,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java,19,3,25,0,0,3,0,0,0,0,0,0,0,842,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java,39,6,49,2,0,5,1,1,0,0,3,14,30,822,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java,13,2,27,0,0,3,0,0,0,0,0,0,0,232,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java,17,4,18,0,0,4,0,0,0,0,0,0,0,438,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java,24,7,30,6,0,5,3,3,0,0,3,14,30,801,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java,12,5,12,0,0,3,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java,5,3,9,0,0,3,0,0,0,0,0,0,0,866,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java,8,12,19,0,0,3,0,0,0,0,0,0,0,822,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java,14,8,26,0,0,3,0,0,0,0,0,0,0,866,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java,0,0,0,0,0,3,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java,2,2,7,0,0,3,0,0,0,0,0,0,0,334,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingValidator.java,2,4,12,0,0,4,0,0,0,0,0,0,0,386,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java,2,3,9,0,0,5,0,0,0,0,0,0,0,432,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java,4,13,24,0,0,4,0,0,0,0,0,0,0,344,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java,2,4,8,0,0,3,0,0,0,0,0,0,0,344,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java,1,9,25,0,0,4,0,0,0,0,0,0,0,337,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java,1,2,1,0,0,3,0,0,0,0,0,0,0,407,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/policy/PolicyEvaluator.java,1,7,18,0,0,4,0,0,0,0,0,0,0,407,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/propagation/PropagationHandler.java,1,1,1,0,0,3,0,0,0,0,0,0,0,229,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,6,10,21,0,0,3,0,0,0,0,0,0,0,232,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java,4,4,7,0,0,3,0,0,0,0,0,0,0,430,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java,4,10,27,78,1,5,40,40,2,2,2,5,5,327,0,Yes
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java,2,13,11,0,0,3,0,0,0,0,0,0,0,232,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java,0,0,0,0,0,3,0,0,0,0,0,0,0,438,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/scheduling/SpringBeanJobFactory.java,3,5,12,0,0,4,0,0,0,0,0,0,0,306,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/scheduling/SyncResult.java,13,2,18,0,0,3,0,0,0,0,0,0,0,330,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java,5,0,5,0,0,3,0,0,0,0,0,0,0,813,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/security/NullSecurityContextRepository.java,3,0,3,0,0,3,0,0,0,0,0,0,0,576,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java,6,1,16,0,0,4,0,0,0,0,0,0,0,576,0,Yes
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,2,0,6,0,0,4,0,0,0,0,0,0,0,261,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/workflow/UserWorkflowAdapter.java,18,8,18,0,0,4,0,0,0,0,0,0,0,362,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/workflow/activiti/Reactivate.java,1,0,1,0,0,3,0,0,0,0,0,0,0,438,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/workflow/activiti/Suspend.java,1,0,1,0,0,3,0,0,0,0,0,0,0,438,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java,10,4,14,2,0,4,1,1,0,0,3,14,30,339,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupQueryImpl.java,16,2,25,2,0,4,1,1,0,0,3,14,30,339,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java,20,7,35,4,0,4,2,2,0,0,3,14,30,339,0,No
SYNCOPE,4,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,6,0,18,0,0,3,0,0,0,0,0,0,0,294,0,No
SYNCOPE,4,build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java,5,0,17,0,0,3,0,0,0,0,0,0,0,294,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/client/SyncopeConstants.java,0,0,0,0,0,4,0,0,0,0,0,0,0,440,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/client/search/MembershipCond.java,5,1,6,0,0,3,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/client/search/NodeCond.java,25,1,52,0,0,3,0,0,0,0,0,0,0,726,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/client/search/SyncopeUserCond.java,0,0,0,0,0,3,0,0,0,0,0,0,0,840,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/client/to/MembershipTO.java,8,0,8,0,0,4,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/client/to/UserTO.java,29,0,39,0,0,4,0,0,0,0,0,0,0,846,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/client/to/WorkflowFormTO.java,18,1,24,0,0,4,0,0,0,0,0,0,0,342,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/types/CipherAlgorithm.java,1,0,1,0,0,3,0,0,0,0,0,0,0,840,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/types/ConnConfPropSchema.java,15,1,17,0,0,4,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/types/ConnConfProperty.java,7,1,8,0,0,3,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/types/EntityViolationType.java,2,0,3,0,0,1,0,0,0,0,0,0,0,166,0,No
SYNCOPE,4,client/src/main/java/org/apache/syncope/types/SyncopeClientExceptionType.java,3,0,6,0,0,3,0,0,0,0,0,0,0,824,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/SyncopeRequestCycleListener.java,1,1,8,0,0,3,0,0,0,0,0,0,0,703,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/commons/RoleTreeBuilder.java,6,2,11,0,0,3,0,0,0,0,0,0,0,599,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java,1,7,3,0,0,3,0,0,0,0,0,0,0,509,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/commons/SelectOption.java,7,0,12,0,0,3,0,0,0,0,0,0,0,439,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/markup/html/CrontabContainer.java,8,2,28,0,0,1,0,0,0,0,0,0,0,221,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/AbstractSchedTaskModalPage.java,2,6,7,0,0,4,0,0,0,0,0,0,0,439,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/AbstractSchemaModalPage.java,2,3,2,0,0,3,0,0,0,0,0,0,0,509,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/DerivedSchemaModalPage.java,3,5,11,0,0,4,0,0,0,0,0,0,0,815,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java,10,5,18,0,0,3,0,0,0,0,0,0,0,788,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/Logout.java,0,2,0,0,0,4,0,0,0,0,0,0,0,838,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/MembershipModalPage.java,2,5,2,0,0,4,0,0,0,0,0,0,0,788,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java,2,5,5,0,0,4,0,0,0,0,0,0,0,788,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/VirtualSchemaModalPage.java,3,5,11,0,0,3,0,0,0,0,0,0,0,509,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/PolicyBeanPanel.java,10,13,22,0,0,5,0,0,0,0,0,0,0,396,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceDetailsPanel.java,7,10,11,0,0,4,0,0,0,0,0,0,0,234,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/ResourceSecurityPanel.java,5,5,15,0,0,3,0,0,0,0,0,0,0,348,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/RoleAttributesPanel.java,1,5,1,0,0,4,0,0,0,0,0,0,0,325,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSecurityPanel.java,6,6,11,0,0,3,0,0,0,0,0,0,0,348,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java,2,5,2,0,0,4,0,0,0,0,0,0,0,325,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/rest/AbstractBaseRestClient.java,0,0,0,0,0,4,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/rest/ConnectorRestClient.java,11,6,21,0,0,5,0,0,0,0,0,0,0,815,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/rest/InvalidPolicyType.java,0,0,0,0,0,3,0,0,0,0,0,0,0,840,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/UserAttrColumn.java,1,1,10,0,0,3,0,0,0,0,0,0,0,326,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/ActionLink.java,1,0,1,0,0,3,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,5,0,16,0,0,4,0,0,0,0,0,0,0,788,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java,5,0,5,0,0,4,0,0,0,0,0,0,0,788,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateFieldPanel.java,6,1,32,0,0,5,0,0,0,0,0,0,0,396,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java,19,0,35,0,0,3,0,0,0,0,0,0,0,396,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/SelectableRecorder.java,9,0,30,0,0,1,0,0,0,0,0,0,0,209,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeRolePanel.java,4,4,5,0,0,3,0,0,0,0,0,0,0,325,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/init/ActivitiWorkflowLoader.java,1,1,4,0,0,4,0,0,0,0,0,0,0,353,0,Yes
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,7,21,26,0,1,4,0,0,0,0,0,0,0,329,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java,9,1,18,0,0,4,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractDerSchema.java,9,1,9,0,0,3,0,0,0,0,0,0,0,836,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractVirSchema.java,7,1,7,0,0,3,0,0,0,0,0,0,0,836,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/ConnInstance.java,19,3,25,0,0,3,0,0,0,0,0,0,0,844,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/ExternalResource.java,39,6,49,0,0,5,0,0,0,0,0,0,0,824,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/Report.java,13,2,27,0,0,3,0,0,0,0,0,0,0,234,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/SyncTask.java,17,4,18,0,0,4,0,0,0,0,0,0,0,440,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java,24,7,30,0,0,5,0,0,0,0,0,0,0,803,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java,53,9,96,0,0,5,0,0,0,0,0,0,0,833,0,Yes
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/dao/RoleDAO.java,12,5,12,0,0,3,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ConfDAOImpl.java,5,3,9,0,0,3,0,0,0,0,0,0,0,868,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/ResourceDAOImpl.java,8,12,19,0,0,3,0,0,0,0,0,0,0,824,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/dao/impl/RoleDAOImpl.java,14,8,26,0,0,3,0,0,0,0,0,0,0,868,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/AbstractValidator.java,0,0,0,0,0,3,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/NotificationValidator.java,2,2,7,0,0,3,0,0,0,0,0,0,0,336,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaMappingValidator.java,2,4,12,0,0,4,0,0,0,0,0,0,0,388,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncTaskValidator.java,2,3,9,0,0,5,0,0,0,0,0,0,0,434,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java,4,13,19,0,0,4,0,0,0,0,0,0,0,346,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/USchemaValidator.java,2,4,8,0,0,3,0,0,0,0,0,0,0,346,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java,1,9,25,0,0,4,0,0,0,0,0,0,0,339,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforcer.java,1,2,1,0,0,3,0,0,0,0,0,0,0,409,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/propagation/PropagationHandler.java,1,1,1,0,0,3,0,0,0,0,0,0,0,231,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/rest/data/ReportDataBinder.java,6,10,21,0,0,3,0,0,0,0,0,0,0,234,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/scheduling/AbstractTaskJob.java,4,4,7,0,0,3,0,0,0,0,0,0,0,432,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/scheduling/NotificationJob.java,4,10,27,16,2,5,8,8,0,0,1,8,14,329,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/scheduling/ReportJob.java,2,13,11,0,0,3,0,0,0,0,0,0,0,234,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/scheduling/ReportXMLConst.java,0,0,0,0,0,3,0,0,0,0,0,0,0,440,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/scheduling/SpringBeanJobFactory.java,3,5,12,0,0,4,0,0,0,0,0,0,0,308,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/scheduling/SyncResult.java,13,2,18,0,0,3,0,0,0,0,0,0,0,332,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/security/AsymmetricCipher.java,5,0,5,0,0,3,0,0,0,0,0,0,0,815,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/security/NullSecurityContextRepository.java,3,0,3,0,0,3,0,0,0,0,0,0,0,578,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/util/EntitlementUtil.java,6,1,16,0,0,4,0,0,0,0,0,0,0,578,0,Yes
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNodeOp.java,2,0,6,0,0,4,0,0,0,0,0,0,0,263,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/workflow/NoOpUserWorkflowAdapter.java,15,8,19,0,0,5,0,0,0,0,0,0,0,364,0,Yes
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/workflow/UserWorkflowAdapter.java,17,6,17,0,0,4,0,0,0,0,0,0,0,364,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/workflow/activiti/Reactivate.java,1,0,1,0,0,3,0,0,0,0,0,0,0,440,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/workflow/activiti/Suspend.java,1,0,1,0,0,3,0,0,0,0,0,0,0,440,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupManager.java,10,4,14,0,0,4,0,0,0,0,0,0,0,341,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeGroupQueryImpl.java,16,2,25,0,0,4,0,0,0,0,0,0,0,341,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/workflow/activiti/SyncopeUserQueryImpl.java,20,7,35,0,0,4,0,0,0,0,0,0,0,341,0,No
SYNCOPE,5,build-tools/src/main/java/org/apache/syncope/buildtools/ApacheDSStartStopListener.java,6,0,18,0,0,3,0,0,0,0,0,0,0,363,0,No
SYNCOPE,5,build-tools/src/main/java/org/apache/syncope/buildtools/JarSchemaLdifExtractor.java,5,0,17,0,0,3,0,0,0,0,0,0,0,363,0,No
